Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
annealing.csv,pseudo,10,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9578651685393259,0.8634042352335438,0.20971503238867484,0.9046781900772816,0.9917095588235294,1.0,2.075594663619995,0.240486741065979
annealing.csv,improvement,1,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9629629629629631,0.9080525095585926,0.327341790013632,0.9074581430745816,0.9985507246376812,1.0,1.0580687721570332,0.13110480705897012
annealing.csv,improvement,2,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9500000000000001,0.8816419409425666,0.27785491272621743,0.9877637911884484,0.9978019323671496,1.0,1.3848296602567036,0.15259726842244467
annealing.csv,improvement,3,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9666666666666668,0.9224891687641862,0.3900138205236099,0.989591037472935,-1.0,,0.7703005274136862,0.09482592344284058
annealing.csv,improvement,4,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9685185185185187,0.9082415274526401,0.34339001148729675,0.954854871962747,-1.0,,1.1588332255681355,0.14041475454966226
annealing.csv,improvement,5,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9629629629629631,0.8976483618061996,0.34733024998399625,0.978048925598681,0.9996139705882355,1.0,1.5224261085192363,0.1591727336247762
annealing.csv,improvement,6,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9333333333333335,0.8871471267629163,0.2721023600067589,0.7235714285714286,0.9561900385154063,0.06400462962962965,1.1494773825009663,0.1280803680419922
annealing.csv,improvement,7,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9361111111111112,0.8938080061385526,0.28732817687136103,0.9293006993006995,0.9958609068627453,1.0,1.2123991250991821,0.13901122411092123
annealing.csv,improvement,8,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9314814814814816,0.9065180030215944,0.2824370042330141,0.9402988702988702,0.994826680672269,1.0,1.3023986617724101,0.1432544787724813
annealing.csv,improvement,9,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.954119850187266,0.8931123578688042,0.27911702255458165,0.9849481312367189,0.9991285403050107,1.0,1.0832314292589824,0.12442044417063396
annealing.csv,improvement,10,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.941011235955056,0.9072957772503892,0.3344803087827437,0.7447905618110222,0.9918535539215686,1.0,0.9923096299171448,0.11533663670221965
