Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
bank.csv,baseline,1,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.9050772626931568,0.6235123367198839,0.21115384615384614,0.8207129297616537,0.9021698113207548,0.5606398419249182,0.8478271961212158,0.045000553131103516
bank.csv,baseline,2,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.9048672566371682,0.6298076923076923,0.1490625,0.7933333333333333,0.9276442307692307,0.5008679487179487,8.068000316619871,0.39395809173583984
bank.csv,baseline,3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8938053097345132,0.5860187110187111,0.16101351351351353,0.7472741433021808,0.9000961538461538,0.5274030972921161,0.8639988899230957,0.04400014877319336
bank.csv,baseline,4,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.9004424778761062,0.6124260355029586,0.17884615384615385,0.782963413398196,0.9087019230769232,0.5414493143422909,0.8579993247985841,0.04300069808959961
bank.csv,baseline,5,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.9026548672566372,0.5789627039627039,0.13446969696969696,0.7858432647165041,0.9047115384615384,0.5112514931799873,8.158033847808838,0.3699617385864258
bank.csv,baseline,6,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",0.9048672566371682,0.6331360946745562,0.1776153846153846,0.8058680449984797,0.929903846153846,0.5438059557499357,2.7030043601989746,0.13100910186767578
bank.csv,baseline,7,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8960176991150443,0.6082347140039448,0.1887820512820513,0.7642801900342504,0.9246634615384616,0.5579245387250028,0.8610179424285889,0.044999122619628906
bank.csv,baseline,8,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.9004424778761062,0.5848806366047745,0.18120689655172414,0.7701557022906986,0.9033653846153844,0.4823840619924626,2.9442059993743896,0.07100319862365723
bank.csv,baseline,9,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.8982300884955752,0.6153846153846154,0.18838028169014084,0.7798611111111111,0.8927403846153846,0.5712482638888889,8.102001428604126,0.3707728385925293
bank.csv,baseline,10,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.8960176991150443,0.5625717566016075,0.11380597014925375,0.7539433551198257,0.9147596153846154,0.5012273420479303,7.741776943206787,0.38622331619262695
bank.csv,pseudo,1,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.8995584988962472,0.7393991084131244,0.33444187747835163,0.7785379523593622,0.905943396226415,0.5102624176602569,7.637723326683043,0.21267861127853394
bank.csv,pseudo,2,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9048672566371682,0.7314117733269109,0.346852311238085,0.7916901020979537,0.9100060096153846,0.4952660366355511,2.1672328114509583,0.06900656223297119
bank.csv,pseudo,3,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.900995575221239,0.6690262361836881,0.26925471663752915,0.7757269663630652,0.8967127403846153,0.4989360401253107,8.53343415260315,0.238483726978302
bank.csv,pseudo,4,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9021017699115044,0.7115853204892781,0.30749431155301205,0.7768314661245106,0.9032572115384616,0.48323861478854563,5.263348639011383,0.157001793384552
bank.csv,pseudo,5,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9015486725663717,0.6315913810436692,0.23293548608422027,0.7900369517147873,0.888076923076923,0.5471656517284529,3.44450044631958,0.11000889539718628
bank.csv,pseudo,6,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9026548672566372,0.6514922594099276,0.22582065460581086,0.7806886808420945,0.9294110576923077,0.4866357257136642,3.4639903903007507,0.10273802280426025
