Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
blood.csv,baseline,1,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.8133333333333334,0.5376344086021507,0.4136955291454443,0.8224637681159421,0.6232943469785575,0.5795724213916433,3.7220079898834233,0.3559997081756592
blood.csv,baseline,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.84,0.6458333333333334,0.3011695906432748,0.823076923076923,0.8357699805068227,0.4283850652271705,0.41400671005249023,0.04300236701965332
blood.csv,baseline,3,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.7333333333333333,0.4928315412186381,0.33333333333333337,0.5755597014925373,0.6915204678362573,0.429145391463734,3.836000919342041,0.35899949073791504
blood.csv,baseline,4,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.7866666666666666,0.5833333333333334,0.2691885964912281,0.704978813559322,0.8192007797270956,0.26591306125483194,3.7090027332305913,0.3489954471588135
blood.csv,baseline,5,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.76,0.5814814814814814,0.33450292397660825,0.6547619047619048,0.7685185185185186,0.3675856307435255,0.4139723777770996,0.0409853458404541
blood.csv,baseline,6,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.7733333333333333,0.5535714285714286,0.32894736842105265,0.6805210918114144,0.7358674463937622,0.34424020141337625,3.7360010147094727,0.3550369739532471
blood.csv,baseline,7,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.8,0.6306306306306305,0.4969179706021811,0.7424242424242424,0.6481481481481481,0.4558745348219032,3.717869758605957,0.3531291484832764
blood.csv,baseline,8,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.8,0.5925925925925927,0.4944178628389154,0.8,0.6120857699805069,0.6081871345029239,0.41300392150878906,0.04100465774536133
blood.csv,baseline,9,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.7972972972972973,0.6117647058823529,0.3842105263157895,0.7215909090909092,0.7641898864809081,0.47137981987053207,3.714698791503906,0.3440072536468506
blood.csv,baseline,10,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.7567567567567568,0.5381263616557734,0.37296946068875897,0.6406052963430013,0.6640866873065016,0.33583848353172824,0.4659616947174072,0.04600048065185547
blood.csv,pseudo,1,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.8099999999999999,0.5577807646356033,0.40179379901366324,0.8168888670004018,0.6497319688109162,0.5733464210787441,0.5545475482940674,0.06500029563903807
blood.csv,pseudo,2,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.83,0.644398148148148,0.3161695906432749,0.7992624562937063,0.8017787524366472,0.41981856776264664,0.23126119375228882,0.024501562118530273
blood.csv,pseudo,3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.7466666666666667,0.5160285960868513,0.431620451384215,0.6232302419802419,0.5847953216374269,0.40729881108170585,0.2209944725036621,0.023749470710754395
blood.csv,pseudo,4,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.7666666666666667,0.6031732514220437,0.32916813742519313,0.6808082030865472,0.7785087719298246,0.2125557170472515,1.098771095275879,0.11650729179382324
blood.csv,pseudo,5,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.7666666666666667,0.5636749341299536,0.3454207196962305,0.6668183756767426,0.7344054580896686,0.35468955014961223,0.685250461101532,0.06725680828094482
blood.csv,pseudo,6,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.7866666666666666,0.5469729344729344,0.342399910031489,0.7043650793650793,0.7122319688109162,0.36865891580803856,0.5555060505867004,0.061991989612579346
