Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
analcatdata_asbestos.csv,improvement,1,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9166666666666669,0.6552083333333335,0.27972222222222215,0.9291666666666667,0.9958333333333332,0.14729166666666665,0.6332345207532247,0.09252478679021199
analcatdata_asbestos.csv,improvement,2,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.8703703703703703,0.6306547619047619,0.26932539682539686,0.9038690476190476,0.9500000000000001,0.2249553571428571,0.8247667948404948,0.12349895636240642
analcatdata_asbestos.csv,improvement,3,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.6481481481481483,0.5277777777777778,0.4216666666666668,0.6448412698412699,0.6458333333333334,0.21577380952380953,0.5741659800211588,0.07632547616958618
analcatdata_asbestos.csv,improvement,4,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.8229166666666666,0.6104166666666666,0.33194444444444443,0.8347222222222223,0.8541666666666666,0.2590277777777778,0.692368229230245,0.10925336678822835
analcatdata_asbestos.csv,improvement,5,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.75,0.6284722222222222,0.2638888888888889,0.75,0.9270833333333334,0.0,0.6583362420399984,0.09016104539235432
analcatdata_asbestos.csv,improvement,6,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.8854166666666666,0.642361111111111,0.25,0.9083333333333335,0.9739583333333334,0.20625000000000004,0.6266554792722067,0.08442378044128418
analcatdata_asbestos.csv,improvement,7,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.6354166666666666,0.5947916666666666,0.37743055555555566,0.6430555555555554,0.7786458333333334,0.14513888888888885,0.6715001861254374,0.09808611869812012
analcatdata_asbestos.csv,improvement,8,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.6666666666666666,0.6060185185185185,0.3161111111111111,0.7666666666666666,0.8972222222222225,0.4066666666666668,0.7794081568717957,0.10675219694773357
analcatdata_asbestos.csv,improvement,9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",1.0,0.7046296296296296,0.32555555555555554,1.0,1.0,0.0,0.5723426938056946,0.07724616924921672
analcatdata_asbestos.csv,improvement,10,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.75,0.6865079365079366,0.3285714285714285,0.8365079365079368,0.9111111111111113,0.49248677248677253,0.7359946568806967,0.11141129334767659
