Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
heart-cleveland.csv,pseudo,9,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.5666666666666667,0.6658463132419489,0.2674315028975845,0.2812770562770563,0.62453125,0.9160591044274707,0.9335235357284546,0.13650667667388916
heart-cleveland.csv,pseudo,10,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.625,0.7222589444697503,0.2695534058039364,0.345605119518163,0.795,0.9596425139859497,0.49976384639739985,0.061501920223236084
heart-cleveland.csv,improvement,1,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.5,0.6528250219033641,0.29763480834872513,0.2185446664045735,0.6057257625272331,0.8672997555726004,0.6825042366981506,0.09783899784088135
heart-cleveland.csv,improvement,2,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.588709677419355,0.7239150333372805,0.3022272781347753,0.24991980939082384,0.6582175925925926,0.9856802036690149,0.761826237042745,0.1098318099975586
heart-cleveland.csv,improvement,3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.5833333333333335,0.6376764928496725,0.2759305674868835,0.2047667740203972,0.6312704248366013,0.8618743774958119,0.4220837752024333,0.05908767382303873
heart-cleveland.csv,improvement,4,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.6166666666666666,0.6946225811850811,0.22455031939406936,0.2616583570750237,0.7685049019607844,0.9694691187725244,1.000931441783905,0.149157444636027
heart-cleveland.csv,improvement,5,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.5944444444444443,0.6761698452411489,0.29521319149116826,0.28416666666666673,0.6825231481481482,0.8953173153053232,0.7776774565378824,0.1129235823949178
heart-cleveland.csv,improvement,6,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.5777777777777776,0.666666396099293,0.25046505219869136,0.22115866589550803,0.69515625,0.9517607741071242,0.6970892747243246,0.10341435670852661
heart-cleveland.csv,improvement,7,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.5499999999999999,0.616731483644377,0.25290828124951575,0.25688348172868297,0.6108463541666667,0.8820132573851373,0.8485830823580424,0.1363407572110494
heart-cleveland.csv,improvement,8,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.5416666666666666,0.6084905833009636,0.3542586957789025,0.1630721981296694,0.5472916666666667,0.6965965745687556,0.8019737203915914,0.1206891139348348
heart-cleveland.csv,improvement,9,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.561111111111111,0.6731177145760477,0.2987167470500804,0.26508395989974937,0.5780989583333332,0.9314007166950341,0.6003252665201823,0.08400132258733113
heart-cleveland.csv,improvement,10,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.5833333333333331,0.7039236667541265,0.253788467360067,0.2620353170507969,0.7275260416666666,0.9655759568174308,0.6080225706100464,0.09193070729573567
