Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
waveform-noise.csv,baseline,1,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.86,0.8320924369747899,0.2002899159663865,0.8622298992622551,0.9703032319343721,0.936878698103644,18.4013454914093,0.28595566749572754
waveform-noise.csv,baseline,2,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.858,0.8416799999999999,0.27035272727272724,0.861617778268348,0.9679954172076508,0.9385186804980112,16.357271194458008,0.2380380630493164
waveform-noise.csv,baseline,3,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.8640000000000001,0.8111666666666667,0.18377631578947368,0.8665451363293609,0.968340602863309,0.9381666250407429,30.488133192062374,0.4981405735015869
waveform-noise.csv,baseline,4,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8220000000000001,0.8238809523809524,0.24478968253968256,0.8246446656189977,0.9632000838210292,0.9285225258945498,19.52659034729004,0.33499956130981445
waveform-noise.csv,baseline,5,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",0.872,0.8654798206278027,0.2618251121076233,0.8742824799721353,0.976559204362726,0.9572358694985283,7.9500060081481925,0.13703513145446775
waveform-noise.csv,baseline,6,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.862,0.8334537444933922,0.21411013215859032,0.863696636953235,0.9714479915014674,0.9345707589669904,25.89403605461121,0.4079649448394776
waveform-noise.csv,baseline,7,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.848,0.8128425531914893,0.2060127659574468,0.849170395044795,0.9674021858513836,0.9316850156069232,16.673088312149048,0.2720022201538086
waveform-noise.csv,baseline,8,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",0.88,0.8452818181818181,0.21635454545454544,0.8809970883869293,0.9752622467636368,0.9443029251488227,19.42603588104248,0.31096243858337397
waveform-noise.csv,baseline,9,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8540000000000001,0.8209288702928871,0.21711297071129707,0.8540284752954436,0.9671233256497392,0.9333539739907676,17.665992259979244,0.2850039005279541
waveform-noise.csv,baseline,10,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.852,0.8188692307692308,0.19790384615384612,0.8540631909800268,0.965225506652754,0.9144168361805848,16.979005813598633,0.284027099609375
waveform-noise.csv,pseudo,1,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.86,0.8301829655947743,0.21354035447974096,0.8626005401691278,0.9696127346034668,0.9341115427648401,15.102650701999664,0.14525240659713745
waveform-noise.csv,pseudo,2,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.854,0.8228615077020947,0.1850537680025922,0.8572396316779841,0.9678680834148861,0.9384690021739182,21.246891915798187,0.23500603437423706
waveform-noise.csv,pseudo,3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.869,0.8230537490296272,0.20790720565558435,0.8718965175229599,0.9683028779993561,0.9395782851763717,5.664770483970642,0.06099027395248413
waveform-noise.csv,pseudo,4,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.8305,0.8230951520796768,0.23567489679985715,0.8338671495141731,0.9630499674869462,0.9296642324884532,17.834600627422333,0.19751179218292236
waveform-noise.csv,pseudo,5,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.8695,0.8442901579927893,0.1695885914292966,0.8719901175192248,0.9765050069382784,0.9570882507267575,22.555243611335754,0.23348009586334229
waveform-noise.csv,pseudo,6,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.859,0.8342211669363071,0.20817661974552065,0.8597523066939526,0.9707846288193882,0.9330311977026388,15.118526697158813,0.14574462175369263
