Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
baseball.csv,baseline,1,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.9545454545454546,0.8666125541125541,0.17748917748917753,0.9198924731182796,0.8780092592592593,0.9927940394257598,0.579028844833374,0.041977643966674805
baseball.csv,baseline,2,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.9242424242424242,0.8252740167633785,0.18818504190844615,0.62831541218638,0.8673611111111112,0.9936296454021338,3.824997186660767,0.2410092353820801
baseball.csv,baseline,3,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.9242424242424242,0.8655788655788655,0.17424242424242425,0.7566137566137566,0.8874999999999998,0.993754389704118,3.4180867671966557,0.2049996852874756
baseball.csv,baseline,4,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.9015151515151516,0.8121212121212121,0.1378156565656566,0.4546850998463901,0.7898159263705482,0.9884915830850468,3.603999376296997,0.2079789638519287
baseball.csv,baseline,5,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.946969696969697,0.842304625199362,0.16666666666666669,0.8198924731182796,0.8894557823129251,0.9965575453455218,7.462064743041992,0.4659883975982666
baseball.csv,baseline,6,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",0.9393939393939394,0.8302253302253302,0.14597902097902102,0.8505376344086022,0.8865546218487396,0.99823997967263,4.735010862350464,0.287980318069458
baseball.csv,baseline,7,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.946969696969697,0.8612852664576802,0.15060083594566356,0.8754480286738352,0.923002534347072,0.997624946212624,0.5839991569519043,0.04500126838684082
baseball.csv,baseline,8,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.9393939393939394,0.8101422387136673,0.1699907235621521,0.6029810298102981,0.8318253968253968,0.9976380246615876,3.0519945621490483,0.1980423927307129
baseball.csv,baseline,9,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.9318181818181818,0.8474967061923584,0.16683135704874835,0.6583333333333333,0.8658333333333332,0.9963772336914808,2.952545642852783,0.20399260520935056
baseball.csv,baseline,10,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.9393939393939394,0.8488292011019283,0.15779958677685954,0.8148148148148149,0.9269444444444446,0.996170727686324,1.9980072975158687,0.12400436401367188
baseball.csv,pseudo,1,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9602272727272727,0.8515678410700658,0.16696348431262226,0.9301763703120902,0.8762152777777779,0.9934110649106538,1.6055051684379578,0.09374338388442993
baseball.csv,pseudo,2,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.9242424242424242,0.8549112536396536,0.143440141998892,0.6813333333333333,0.8498263888888888,0.9930231309458097,2.657514274120331,0.15723729133605957
baseball.csv,pseudo,3,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.928030303030303,0.868732345638504,0.14700942046983104,0.7557190646868066,0.8753761574074075,0.9895735557855181,2.479240894317627,0.1252509355545044
baseball.csv,pseudo,4,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9071969696969697,0.8533513850491808,0.14009914316168345,0.4761428571428572,0.7675903694811258,0.9864603743766212,2.3475173115730286,0.12949848175048828
baseball.csv,pseudo,5,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.946969696969697,0.863550420630726,0.15740863088246806,0.8045261823585977,0.8893724156329199,0.9965650019693046,1.531753122806549,0.08374148607254028
baseball.csv,pseudo,6,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9356060606060606,0.868171857212555,0.11752109082777687,0.820874701834576,0.8983176603974923,0.998039014835959,4.969974160194397,0.22450590133666992
