Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
abalon.csv,baseline,1,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.6387559808612441,0.6766899114323526,0.2649839662017713,0.6364178362475467,0.8283380392331235,0.8559595777759399,6.9559998512268075,0.2659997940063477
abalon.csv,baseline,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.6339712918660287,0.6652507487262703,0.2708688804305027,0.6321269642608817,0.8167431220989547,0.8612647066058029,0.8709995746612549,0.04300069808959961
abalon.csv,baseline,3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.6602870813397129,0.6618691156042599,0.2609809898646911,0.6577740667292905,0.8269241077935136,0.8637771404105636,0.8889665603637695,0.043999433517456055
abalon.csv,baseline,4,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",0.6220095693779905,0.6604094519022503,0.2678752799226618,0.6165623495426096,0.8211447440904521,0.8309131206164442,8.51600193977356,0.30100011825561523
abalon.csv,baseline,5,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.6770334928229665,0.6828099660916997,0.2426319810220739,0.6713438609842719,0.8480530143091719,0.8516084870454564,0.8970057964324951,0.045037508010864265
abalon.csv,baseline,6,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.65311004784689,0.6860727113679439,0.25147119246113264,0.6480572597137014,0.8464876476906552,0.8900216170004672,0.8630011081695557,0.04300093650817871
abalon.csv,baseline,7,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.6555023923444976,0.6744279031333715,0.2441290933080993,0.6514302896449088,0.8465762929491216,0.8672076675671906,0.8929901123046875,0.04500865936279297
abalon.csv,baseline,8,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.6402877697841727,0.6592604369543039,0.23464764100321955,0.6369909040727674,0.8398128746089739,0.8661494061408342,5.812000513076782,0.26696038246154785
abalon.csv,baseline,9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.645083932853717,0.6814711496109236,0.268505603680321,0.6351124485270826,0.830379743057048,0.8739751759835073,0.8890018463134766,0.04400086402893066
abalon.csv,baseline,10,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.6522781774580336,0.6515686081271969,0.24982425018889,0.6441379310344827,0.8249897019843827,0.8788516300029234,12.12200164794922,0.3939998149871826
