Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
hill-valley.csv,baseline,1,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.5655737704918032,0.5373092142453364,0.4632560768795929,0.5655913978494624,0.5769954313356624,0.009271990128679722,8.983041048049929,0.24700045585632324
hill-valley.csv,baseline,2,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.5737704918032787,0.5727296383034088,0.5147020556856623,0.5738498789346247,0.5632894383230315,0.01881475012900411,16.48303246498108,0.25600194931030273
hill-valley.csv,baseline,3,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.5702479338842975,0.4858757062146892,0.4751319811058627,0.5707236842105263,0.5210382513661201,0.033682053494391684,8.186000108718872,0.147003173828125
hill-valley.csv,baseline,4,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.5454545454545454,0.5087431693989071,0.4907282988443967,0.5457033388067871,0.5224043715846994,0.02296128802629649,27.23485445976257,0.43999338150024414
hill-valley.csv,baseline,5,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.4958677685950413,0.4844086021505377,0.4706504494976202,0.4928571428571429,0.5341530054644809,0.20778103044496488,11.955047607421875,0.30686306953430176
hill-valley.csv,baseline,6,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': False}",0.5289256198347108,0.512280701754386,0.478213977566868,0.5289915966386555,0.5366120218579234,0.0828175368508059,33.956042528152466,0.6510491371154785
hill-valley.csv,baseline,7,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.487603305785124,0.4883659439450026,0.5032258064516129,0.4878015350877193,0.4849726775956285,0.028121891776914983,16.747003316879272,0.2479996681213379
hill-valley.csv,baseline,8,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.5867768595041323,0.5819672131147541,0.4616161616161616,0.5879319955406912,0.6273224043715847,0.08176431304104143,6.501999616622925,0.0950016975402832
hill-valley.csv,baseline,9,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",0.5702479338842975,0.5430616485800046,0.4615023474178404,0.5702185792349727,0.5811475409836065,0.004050733076532585,5.2020084857940665,0.14899897575378418
hill-valley.csv,baseline,10,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': False}",0.6115702479338843,0.5516393442622951,0.4238888888888889,0.6116120218579235,0.6284153005464481,0.006182963062498148,32.81868624687195,0.4553136825561523
hill-valley.csv,pseudo,1,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.5614754098360656,0.5343837940054392,0.449351191263126,0.5614974529250673,0.5862671324912658,0.00920505703140216,16.058727741241455,0.19874900579452515
hill-valley.csv,pseudo,2,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.5512295081967213,0.536710299384645,0.47626324806099063,0.551473042878966,0.5626511690405805,0.02928329095113824,8.58912205696106,0.12124782800674438
hill-valley.csv,pseudo,3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.4958677685950413,0.5205856115862938,0.5108697152558558,0.4962607536024644,0.5094945355191257,0.023899757068303804,9.700302124023438,0.1462559700012207
hill-valley.csv,pseudo,4,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.5227272727272727,0.5086757782208928,0.4886307753165173,0.5233486756250043,0.5181693989071039,0.04555461357001854,15.270039439201357,0.17625468969345093
hill-valley.csv,pseudo,5,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.5206611570247934,0.5193513684310824,0.4622246293337655,0.5195898848916091,0.5552254098360656,0.06288329759817889,14.827443838119507,0.18151414394378662
hill-valley.csv,pseudo,6,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.5289256198347108,0.521443503876988,0.48962044929763704,0.5289121056893957,0.5347336065573771,0.06976056527381762,11.435608327388763,0.1407557725906372
