,dataset_name,model,fold_n,train_split_size,prob_limit,best_params,accuracy,tpr,fpr,precision,auc-roc,auc-pr,fit_time_second,1000_predict_time_seconds
1321,balance-scale.csv,improvement,0,0.4,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.873015873015873,0.7867867867867868,0.25096525096525096,0.5917798676419367,0.8034879112168053,0.10299024739043516,1.0630087852478027,0.11700248718261719
1322,balance-scale.csv,improvement,0,0.5,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8571428571428571,0.7718253968253969,0.22063492063492066,0.5717171717171717,0.7768925881886641,0.0971342618733923,1.1430466175079346,0.11800384521484375
1323,balance-scale.csv,improvement,0,0.3,0.8,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8253968253968254,0.7479674796747968,0.26074332171893144,0.5505050505050505,0.7548355132778438,0.07448075376666899,1.0090069770812988,0.12800192832946777
1324,balance-scale.csv,improvement,0,0.4,0.8,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",0.8253968253968254,0.7793263646922183,0.2572590011614402,0.5515151515151515,0.7870194213238207,0.1061100437416227,1.3080089092254639,0.18896865844726562
1325,balance-scale.csv,improvement,0,0.5,0.8,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8412698412698413,0.7438271604938271,0.28946208112874783,0.5616161616161617,0.7890606420927467,0.08172872618524793,0.2270052433013916,0.025001049041748047
1326,balance-scale.csv,improvement,0,0.3,0.9,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8412698412698413,0.782067782067782,0.28893178893178895,0.5608198924731184,0.7629409433214427,0.07649222845636929,1.0500082969665527,0.11400246620178223
1327,balance-scale.csv,improvement,0,0.4,0.9,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.8412698412698413,0.7589017589017589,0.21664521664521663,0.5795698924731183,0.804577883472057,0.10869400605770763,0.4809589385986328,0.06801462173461914
1328,balance-scale.csv,improvement,0,0.5,0.9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8571428571428571,0.7552483358934972,0.27572964669738864,0.5727272727272728,0.7998018232263179,0.09784102749575894,0.20601463317871094,0.02901291847229004
1329,balance-scale.csv,improvement,0,0.3,0.95,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8412698412698413,0.7247386759581882,0.267518389469609,0.5608198924731184,0.7420134760206104,0.07325429472488296,1.0540106296539307,0.12200379371643066
1330,balance-scale.csv,improvement,0,0.4,0.95,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8412698412698413,0.792022792022792,0.2358567358567359,0.5795698924731183,0.8294490685691637,0.12421087955971674,1.200044870376587,0.13796114921569824
