,dataset_name,model,fold_n,train_split_size,best_params,accuracy,tpr,fpr,precision,auc-roc,auc-pr,fit_time_second,1000_predict_time_seconds
950,hill-valley.csv,pseudo,7,0.5,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",0.6033057851239669,0.5448258196721311,0.4244791666666667,0.6040630182421227,0.6221311475409835,0.06387223717478177,8.784160375595093,0.08400201797485352
951,hill-valley.csv,pseudo,7,0.6,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.5785123966942148,0.5678790983606558,0.46875,0.5792175360710321,0.5961748633879782,0.07105701467100912,9.329128980636597,0.18104100227355957
952,hill-valley.csv,pseudo,8,0.3,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.5619834710743802,0.5163934426229508,0.43218390804597695,0.5620218579234972,0.5915300546448087,0.005220968079070758,9.038083791732788,0.0950019359588623
953,hill-valley.csv,pseudo,8,0.4,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.5371900826446281,0.49767555664301444,0.4383084577114428,0.5370826491516146,0.5576502732240437,0.021864840088412673,1.5620625019073486,0.031960248947143555
954,hill-valley.csv,pseudo,8,0.5,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.5702479338842975,0.5627634660421545,0.46095238095238095,0.5703296703296703,0.6040983606557379,0.04176184471266439,8.960083246231079,0.09799599647521973
955,hill-valley.csv,pseudo,8,0.6,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.5619834710743802,0.5260156806842481,0.43285024154589374,0.5622605363984674,0.5934426229508197,0.023811580093377714,9.073164463043213,0.09800291061401367
956,hill-valley.csv,pseudo,9,0.3,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.6033057851239669,0.5448868071818892,0.407936507936508,0.6032786885245902,0.6374316939890711,0.003955925826390773,9.290164470672607,0.08792376518249512
957,hill-valley.csv,pseudo,9,0.4,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.6033057851239669,0.5543412264723739,0.42654320987654315,0.6034718425369054,0.6233606557377049,0.015993652657398886,9.296088457107544,0.08199191093444824
958,hill-valley.csv,pseudo,9,0.5,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.6033057851239669,0.5766978922716627,0.46964285714285714,0.6034718425369054,0.6181693989071039,0.015993652657398886,9.280163049697876,0.08100175857543945
959,hill-valley.csv,pseudo,9,0.6,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.5867768595041323,0.5454785827604443,0.43655913978494626,0.5878787878787879,0.6133879781420765,0.054290445437986376,23.57231330871582,0.2969696521759033
960,horse-colic.csv,pseudo,0,0.3,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.8918918918918919,0.7071428571428571,0.2391304347826087,0.9259259259259259,0.9472049689440993,0.26455026455026454,0.9669864177703857,0.11803627014160156
961,horse-colic.csv,pseudo,0,0.4,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.8648648648648649,0.7071428571428571,0.25217391304347825,0.8776223776223776,0.9425465838509317,0.21259175607001696,2.0420634746551514,0.24100255966186523
962,horse-colic.csv,pseudo,0,0.5,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.8648648648648649,0.7071428571428571,0.23043478260869565,0.8776223776223776,0.9503105590062113,0.21259175607001696,0.948012113571167,0.11600279808044434
963,horse-colic.csv,pseudo,0,0.6,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.8648648648648649,0.7071428571428571,0.2826086956521739,0.8776223776223776,0.9316770186335404,0.21259175607001696,2.0020267963409424,0.22800374031066895
964,horse-colic.csv,pseudo,1,0.3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.972972972972973,0.5178571428571428,0.25,0.9666666666666667,1.0,0.04202898550724635,0.22700262069702148,0.02300238609313965
965,horse-colic.csv,pseudo,1,0.4,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",0.972972972972973,0.5178571428571428,0.25,0.9666666666666667,1.0,0.04202898550724635,0.557974100112915,0.07200241088867188
966,horse-colic.csv,pseudo,1,0.5,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.972972972972973,0.5178571428571428,0.25,0.9666666666666667,1.0,0.04202898550724635,0.24603724479675293,0.024998188018798828
967,horse-colic.csv,pseudo,1,0.6,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.972972972972973,0.5178571428571428,0.25,0.9666666666666667,1.0,0.04202898550724635,0.9600131511688232,0.11500215530395508
968,horse-colic.csv,pseudo,2,0.3,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",0.9459459459459459,0.6071428571428571,0.18115942028985507,0.9375,0.9906832298136646,0.08152173913043484,0.5949950218200684,0.06901288032531738
969,horse-colic.csv,pseudo,2,0.4,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.972972972972973,0.5267857142857142,0.1358695652173913,0.9666666666666667,0.9906832298136646,0.04202898550724635,1.3490550518035889,0.13496637344360352
970,horse-colic.csv,pseudo,2,0.5,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",0.918918918918919,0.6071428571428571,0.18115942028985507,0.9117647058823529,0.9906832298136646,0.11892583120204606,1.48105788230896,0.18100237846374512
971,horse-colic.csv,pseudo,2,0.6,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",0.918918918918919,0.6071428571428571,0.18115942028985507,0.9117647058823529,0.9906832298136646,0.11892583120204606,0.5600464344024658,0.06599998474121094
972,horse-colic.csv,pseudo,3,0.3,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.7837837837837838,0.5892857142857143,0.25,0.788888888888889,0.8944099378881988,0.269496204278813,1.4290523529052734,0.14000272750854492
973,horse-colic.csv,pseudo,3,0.4,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.7837837837837838,0.6011904761904762,0.25,0.788888888888889,0.8975155279503105,0.269496204278813,1.001046895980835,0.11996221542358398
974,horse-colic.csv,pseudo,3,0.5,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.7837837837837838,0.6011904761904762,0.2644927536231884,0.788888888888889,0.8788819875776397,0.269496204278813,0.2370007038116455,0.026003360748291016
975,horse-colic.csv,pseudo,3,0.6,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",0.7837837837837838,0.6173469387755102,0.2577639751552795,0.788888888888889,0.8788819875776397,0.269496204278813,1.4970221519470215,0.18903851509094238
976,horse-colic.csv,pseudo,4,0.3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8918918918918919,0.6875,0.266304347826087,0.8850931677018633,0.953416149068323,0.049477257821843285,0.23900413513183594,0.02500009536743164
977,horse-colic.csv,pseudo,4,0.4,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.972972972972973,0.6547619047619048,0.32608695652173914,0.9791666666666667,0.9658385093167702,0.06994047619047616,1.3320932388305664,0.13796472549438477
978,horse-colic.csv,pseudo,4,0.5,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.9459459459459459,0.6547619047619048,0.2971014492753623,0.9425465838509317,0.9720496894409938,0.02634446973496393,1.1400120258331299,0.136002779006958
979,horse-colic.csv,pseudo,4,0.6,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.972972972972973,0.6547619047619048,0.3115942028985507,0.9791666666666667,0.968944099378882,0.06994047619047616,0.9459784030914307,0.11699986457824707
980,horse-colic.csv,pseudo,5,0.3,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.7837837837837838,0.5969387755102041,0.23913043478260868,0.788888888888889,0.8571428571428571,0.269496204278813,2.095062255859375,0.2109682559967041
981,horse-colic.csv,pseudo,5,0.4,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8108108108108109,0.613095238095238,0.2644927536231884,0.8373015873015872,0.8540372670807453,0.32243912057576657,0.21500635147094727,0.024001121520996094
982,horse-colic.csv,pseudo,5,0.5,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.7567567567567568,0.625,0.2572463768115942,0.7638888888888888,0.8633540372670807,0.31551932367149754,2.067028522491455,0.21396613121032715
983,horse-colic.csv,pseudo,5,0.6,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.7837837837837838,0.586734693877551,0.2204968944099379,0.788888888888889,0.860248447204969,0.269496204278813,0.22005057334899902,0.02399897575378418
